player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url
340557,7378,mauricio-antonio,Mauricio Antonio,Brazil,Brazil,1992-02-06,Defender,Centre-Back,Right,183,https://www.transfermarkt.co.uk/mauricio-antonio/profil/spieler/340557
173617,7378,fabricio,Fabricio,Brazil,Brazil,1990-03-28,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/fabricio/profil/spieler/173617
595809,7378,beto,Beto,Portugal,Portugal,1998-01-31,Attack,Centre-Forward,Right,194,https://www.transfermarkt.co.uk/beto/profil/spieler/595809
594550,7378,anderson-oliveira,Anderson Oliveira,Brazil,Brazil,1998-07-16,Midfield,Attacking Midfield,Right,169,https://www.transfermarkt.co.uk/anderson-oliveira/profil/spieler/594550
265589,7378,fahd-moufi,Fahd Moufi,France,Morocco,1996-05-05,Defender,Right-Back,Right,177,https://www.transfermarkt.co.uk/fahd-moufi/profil/spieler/265589
214070,7378,ewerton,Ewerton,Brazil,Brazil,1992-12-01,Midfield,Central Midfield,Right,181,https://www.transfermarkt.co.uk/ewerton/profil/spieler/214070
165794,7378,kosuke-nakamura,Kosuke Nakamura,Japan,Japan,1995-02-27,Goalkeeper,,Right,185,https://www.transfermarkt.co.uk/kosuke-nakamura/profil/spieler/165794
56183,7378,bruno-moreira,Bruno Moreira,Landim,Portugal,1987-09-06,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/bruno-moreira/profil/spieler/56183
189047,7378,lucas-tagliapietra,Lucas Tagliapietra,Rio Grande do Sul,Brazil,1990-11-05,Defender,Centre-Back,Left,194,https://www.transfermarkt.co.uk/lucas-tagliapietra/profil/spieler/189047
578756,2995,cristian-parano,Cristian Parano,Argentina,Argentina,1999-08-16,Midfield,Attacking Midfield,Left,167,https://www.transfermarkt.co.uk/cristian-parano/profil/spieler/578756
651204,7378,casagrande,Casagrande,Brazil,Brazil,1999-05-12,Defender,Centre-Back,Right,186,https://www.transfermarkt.co.uk/casagrande/profil/spieler/651204
284701,7378,samuel,Samuel,Bahia,Brazil,1994-03-29,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/samuel/profil/spieler/284701
197860,2995,pedro-rebocho,Pedro Rebocho,Portugal,Portugal,1995-01-23,Defender,Left-Back,Left,171,https://www.transfermarkt.co.uk/pedro-rebocho/profil/spieler/197860
226230,2995,dor-jan,Dor Jan,,Israel,1994-12-16,Attack,Centre-Forward,Right,178,https://www.transfermarkt.co.uk/dor-jan/profil/spieler/226230
672449,2995,jose-oliveira,Jose Oliveira,Portugal,Portugal,2002-04-06,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/jose-oliveira/profil/spieler/672449
299400,7378,pedro-sa,Pedro Sa,Portugal,Portugal,1993-12-01,Midfield,Defensive Midfield,Right,177,https://www.transfermarkt.co.uk/pedro-sa/profil/spieler/299400
288248,7378,denis-will-poha,Denis Will Poha,France,France,1997-05-28,Midfield,Central Midfield,Right,173,https://www.transfermarkt.co.uk/denis-will-poha/profil/spieler/288248
298410,2995,joao-pedro,Joao Pedro,Portugal,Portugal,1996-11-13,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/joao-pedro/profil/spieler/298410
255928,2995,jordi,Jordi,Brazil,Brazil,1993-09-03,Goalkeeper,,Right,192,https://www.transfermarkt.co.uk/jordi/profil/spieler/255928
168530,2995,douglas-tanque,Douglas Tanque,Brazil,Brazil,1993-10-27,Attack,Centre-Forward,Left,188,https://www.transfermarkt.co.uk/douglas-tanque/profil/spieler/168530
685887,2995,matchoi-djalo,Matchoi Djalo,Guinea-Bissau,Portugal,2003-04-10,Attack,Right Winger,Right,175,https://www.transfermarkt.co.uk/matchoi-djalo/profil/spieler/685887
243779,2995,adriano-castanheira,Adriano Castanheira,Switzerland,Portugal,1993-04-07,Midfield,Left Midfield,Left,178,https://www.transfermarkt.co.uk/adriano-castanheira/profil/spieler/243779
344392,2995,fernando-fonseca,Fernando Fonseca,Portugal,Portugal,1997-03-14,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/fernando-fonseca/profil/spieler/344392
518472,7378,willyan-rocha,Willyan Rocha,Brazil,Brazil,1995-01-27,Defender,Centre-Back,Right,193,https://www.transfermarkt.co.uk/willyan-rocha/profil/spieler/518472
278404,2995,martin-calderon,Martin Calderon,Cádiz,Spain,1999-03-01,Midfield,Central Midfield,Left,183,https://www.transfermarkt.co.uk/martin-calderon/profil/spieler/278404
329721,2995,jorge-silva,Jorge Silva,Portugal,Portugal,1996-03-22,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/jorge-silva/profil/spieler/329721
631278,2995,abbas-ibrahim,Abbas Ibrahim,Nigeria,Nigeria,1998-01-02,Midfield,Central Midfield,Right,171,https://www.transfermarkt.co.uk/abbas-ibrahim/profil/spieler/631278
373187,2995,maracas,Maracas,Brazil,Brazil,1994-04-27,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/maracas/profil/spieler/373187
131015,2995,marco-baixinho,Marco Baixinho,Portugal,Portugal,1989-07-11,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/marco-baixinho/profil/spieler/131015
190543,7378,dener,Dener,Brazil,Brazil,1992-03-13,Midfield,Attacking Midfield,Right,188,https://www.transfermarkt.co.uk/dener/profil/spieler/190543
352898,2995,joao-amaral,Joao Amaral,Portugal,Portugal,1991-09-07,Attack,Right Winger,Both,172,https://www.transfermarkt.co.uk/joao-amaral/profil/spieler/352898
344519,2995,bruno-costa,Bruno Costa,Portugal,Portugal,1997-04-19,Midfield,Central Midfield,Right,174,https://www.transfermarkt.co.uk/bruno-costa/profil/spieler/344519
190185,2995,marcelo,Marcelo,Brazil,Brazil,1989-07-27,Defender,Centre-Back,Right,185,https://www.transfermarkt.co.uk/marcelo/profil/spieler/190185
425371,2995,pedro-marques,Pedro Marques,Portugal,Portugal,1998-03-18,Defender,Centre-Back,Right,179,https://www.transfermarkt.co.uk/pedro-marques/profil/spieler/425371
644158,2995,lucas-silva,Lucas Silva,Brazil,Brazil,1998-01-30,Attack,Left Winger,Right,176,https://www.transfermarkt.co.uk/lucas-silva/profil/spieler/644158
512913,2995,stephen-eustaquio,Stephen Eustaquio,Canada,Canada,1996-12-21,Midfield,Defensive Midfield,Right,177,https://www.transfermarkt.co.uk/stephen-eustaquio/profil/spieler/512913
387378,2995,luther-singh,Luther Singh,Noordgesig,South Africa,1997-08-05,Attack,Right Winger,Right,171,https://www.transfermarkt.co.uk/luther-singh/profil/spieler/387378
314268,2420,jacob-maddox,Jacob Maddox,England,England,1998-11-03,Midfield,Attacking Midfield,Right,179,https://www.transfermarkt.co.uk/jacob-maddox/profil/spieler/314268
388266,2420,oscar-estupinan,Oscar Estupinan,Colombia,Colombia,1996-09-29,Attack,Centre-Forward,Left,182,https://www.transfermarkt.co.uk/oscar-estupinan/profil/spieler/388266
350311,2995,helder-ferreira,Helder Ferreira,Portugal,Portugal,1997-04-05,Attack,Right Winger,Left,179,https://www.transfermarkt.co.uk/helder-ferreira/profil/spieler/350311
594546,2995,uilton,Uilton,Brazil,Brazil,1992-07-25,Defender,Right-Back,Right,175,https://www.transfermarkt.co.uk/uilton/profil/spieler/594546
344540,2995,david-sualehe,David Sualehe,Portugal,Portugal,1997-03-23,Defender,Left-Back,Left,183,https://www.transfermarkt.co.uk/david-sualehe/profil/spieler/344540
613437,2420,zie-ouattara,Zie Ouattara,Cote d'Ivoire,Cote d'Ivoire,2000-01-09,Defender,Right-Back,Right,178,https://www.transfermarkt.co.uk/zie-ouattara/profil/spieler/613437
375382,2420,andre-almeida,Andre Almeida,Portugal,Portugal,2000-05-30,Midfield,Attacking Midfield,Right,172,https://www.transfermarkt.co.uk/andre-almeida/profil/spieler/375382
344395,2420,jorge-fernandes,Jorge Fernandes,Portugal,Portugal,1997-04-02,Defender,Centre-Back,Right,195,https://www.transfermarkt.co.uk/jorge-fernandes/profil/spieler/344395
282820,2420,easah-suliman,Easah Suliman,Hall Green,England,1998-01-26,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/easah-suliman/profil/spieler/282820
358719,2420,joseph-amoah,Joseph Amoah,Ghana,Ghana,1994-06-26,Midfield,Central Midfield,,178,https://www.transfermarkt.co.uk/joseph-amoah/profil/spieler/358719
168536,2420,alhassan-wakaso,Alhassan Wakaso,Ghana,Ghana,1992-01-07,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/alhassan-wakaso/profil/spieler/168536
324803,2420,nicolas-janvier,Nicolas Janvier,France,France,1998-08-11,Midfield,Central Midfield,Right,171,https://www.transfermarkt.co.uk/nicolas-janvier/profil/spieler/324803
549013,2420,helder-sa,Helder Sa,Portugal,Portugal,2002-11-10,Defender,Left-Back,Left,186,https://www.transfermarkt.co.uk/helder-sa/profil/spieler/549013
451801,2420,abdul-mumin,Abdul Mumin,,Ghana,1998-06-06,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/abdul-mumin/profil/spieler/451801
397171,2420,gideon-mensah,Gideon Mensah,Ghana,Ghana,1998-07-18,Defender,Left-Back,Left,178,https://www.transfermarkt.co.uk/gideon-mensah/profil/spieler/397171
328480,2420,pepelu,Pepelu,Spain,Spain,1998-08-11,Midfield,Defensive Midfield,Right,186,https://www.transfermarkt.co.uk/pepelu/profil/spieler/328480
494177,2420,noah-jean-holm,Noah Jean Holm,,Norway,2001-05-23,Attack,Centre-Forward,Right,186,https://www.transfermarkt.co.uk/noah-jean-holm/profil/spieler/494177
182722,2420,bruno-varela,Bruno Varela,Portugal,Portugal,1994-11-04,Goalkeeper,,Right,191,https://www.transfermarkt.co.uk/bruno-varela/profil/spieler/182722
579207,2995,michael,Michael,Brazil,Brazil,1995-04-08,Goalkeeper,,Left,194,https://www.transfermarkt.co.uk/michael/profil/spieler/579207
467623,2420,lyle-foster,Lyle Foster,Noordgesig,South Africa,2000-09-03,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/lyle-foster/profil/spieler/467623
264848,2420,ruben-lameiras,Ruben Lameiras,Portugal,Portugal,1994-12-22,Attack,Right Winger,Left,174,https://www.transfermarkt.co.uk/ruben-lameiras/profil/spieler/264848
549039,2420,matous-trmal,Matous Trmal,Czech Republic,Czech Republic,1998-10-02,Goalkeeper,,,192,https://www.transfermarkt.co.uk/matous-trmal/profil/spieler/549039
129670,2995,luiz-carlos,Luiz Carlos,Brazil,Brazil,1985-02-05,Midfield,Central Midfield,Right,175,https://www.transfermarkt.co.uk/luiz-carlos/profil/spieler/129670
364857,2420,falaye-sacko,Falaye Sacko,Mali,Mali,1995-05-01,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/falaye-sacko/profil/spieler/364857
598629,2420,bruno-duarte,Bruno Duarte,Brazil,Brazil,1996-03-24,Attack,Centre-Forward,Right,182,https://www.transfermarkt.co.uk/bruno-duarte/profil/spieler/598629
63837,2420,andre-andre,Andre Andre,Portugal,Portugal,1989-08-26,Midfield,Central Midfield,Right,174,https://www.transfermarkt.co.uk/andre-andre/profil/spieler/63837
357161,2420,miguel-luis,Miguel Luis,Aroeira,Portugal,1999-02-27,Midfield,Central Midfield,Right,178,https://www.transfermarkt.co.uk/miguel-luis/profil/spieler/357161
314367,2420,marcus-edwards,Marcus Edwards,England,England,1998-12-03,Attack,Right Winger,Left,168,https://www.transfermarkt.co.uk/marcus-edwards/profil/spieler/314367
290336,2420,rochinha,Rochinha,Portugal,Portugal,1995-05-03,Attack,Right Winger,Right,169,https://www.transfermarkt.co.uk/rochinha/profil/spieler/290336
4188,2420,ricardo-quaresma,Ricardo Quaresma,Portugal,Portugal,1983-09-26,Attack,Right Winger,Right,175,https://www.transfermarkt.co.uk/ricardo-quaresma/profil/spieler/4188
379249,336,matheus-reis,Matheus Reis,São Paulo,Brazil,1995-02-18,Defender,Left-Back,Left,183,https://www.transfermarkt.co.uk/matheus-reis/profil/spieler/379249
212216,2420,jhonatan,Jhonatan,Santa Catarina,Brazil,1991-05-08,Goalkeeper,,Right,189,https://www.transfermarkt.co.uk/jhonatan/profil/spieler/212216
637782,2420,andre-amaro,Andre Amaro,Portugal,Portugal,2002-08-13,Defender,Centre-Back,Right,185,https://www.transfermarkt.co.uk/andre-amaro/profil/spieler/637782
448466,336,jovane-cabral,Jovane Cabral,Santiago ,Cape Verde,1998-06-14,Attack,Left Winger,Right,176,https://www.transfermarkt.co.uk/jovane-cabral/profil/spieler/448466
525962,2420,nicolas-tie,Nicolas Tie,France,Cote d'Ivoire,2001-02-13,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/nicolas-tie/profil/spieler/525962
129386,336,zouhair-feddal,Zouhair Feddal,Morocco,Morocco,1989-12-23,Defender,Centre-Back,Left,192,https://www.transfermarkt.co.uk/zouhair-feddal/profil/spieler/129386
257455,336,joao-palhinha,Joao Palhinha,Portugal,Portugal,1995-07-09,Midfield,Defensive Midfield,Right,190,https://www.transfermarkt.co.uk/joao-palhinha/profil/spieler/257455
240578,336,luiz-phellype,Luiz Phellype,Brazil,Brazil,1993-09-27,Attack,Centre-Forward,Right,188,https://www.transfermarkt.co.uk/luiz-phellype/profil/spieler/240578
461939,336,tomas-silva,Tomas Silva,Portugal,Portugal,1999-10-15,Midfield,Central Midfield,Right,172,https://www.transfermarkt.co.uk/tomas-silva/profil/spieler/461939
226138,336,mattheus,Mattheus,Brazil,Brazil,1994-07-07,Midfield,Attacking Midfield,Left,182,https://www.transfermarkt.co.uk/mattheus/profil/spieler/226138
504073,336,eduardo-quaresma,Eduardo Quaresma,Portugal,Portugal,2002-03-02,Defender,Centre-Back,Both,185,https://www.transfermarkt.co.uk/eduardo-quaresma/profil/spieler/504073
549006,336,goncalo-inacio,Goncalo Inacio,Portugal,Portugal,2001-08-25,Defender,Centre-Back,Left,186,https://www.transfermarkt.co.uk/goncalo-inacio/profil/spieler/549006
426620,336,pedro-goncalves,Pedro Goncalves,Vidago,Portugal,1998-06-28,Midfield,Attacking Midfield,Right,173,https://www.transfermarkt.co.uk/pedro-goncalves/profil/spieler/426620
44062,336,antonio-adan,Antonio Adan,Spain,Spain,1987-05-13,Goalkeeper,,Left,190,https://www.transfermarkt.co.uk/antonio-adan/profil/spieler/44062
44699,336,vitorino-antunes,Vitorino Antunes,Portugal,Portugal,1987-04-01,Defender,Left-Back,Left,175,https://www.transfermarkt.co.uk/vitorino-antunes/profil/spieler/44699
211072,336,paulinho,Paulinho,Portugal,Portugal,1992-11-09,Attack,Centre-Forward,Left,188,https://www.transfermarkt.co.uk/paulinho/profil/spieler/211072
95142,336,renan-ribeiro,Renan Ribeiro,Brazil,Brazil,1990-03-23,Goalkeeper,,Right,193,https://www.transfermarkt.co.uk/renan-ribeiro/profil/spieler/95142
13217,336,joao-pereira,Joao Pereira,Portugal,Portugal,1984-02-25,Defender,Right-Back,Right,172,https://www.transfermarkt.co.uk/joao-pereira/profil/spieler/13217
616341,336,nuno-mendes,Nuno Mendes,Portugal,Portugal,2002-06-19,Midfield,Left Midfield,Left,184,https://www.transfermarkt.co.uk/nuno-mendes/profil/spieler/616341
647098,336,andre-paulo,Andre Paulo,Portugal,Portugal,1996-12-18,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/andre-paulo/profil/spieler/647098
148489,2420,mikel-agu,Mikel Agu,Nigeria,Nigeria,1993-05-27,Midfield,Defensive Midfield,Right,184,https://www.transfermarkt.co.uk/mikel-agu/profil/spieler/148489
344393,336,lumor,Lumor,Ghana,Ghana,1996-08-15,Defender,Left-Back,Left,175,https://www.transfermarkt.co.uk/lumor/profil/spieler/344393
601883,336,matheus-nunes,Matheus Nunes,Brazil,Brazil,1998-08-27,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/matheus-nunes/profil/spieler/601883
290391,336,nuno-santos,Nuno Santos,Portugal,Portugal,1995-02-13,Attack,Left Winger,Left,176,https://www.transfermarkt.co.uk/nuno-santos/profil/spieler/290391
616344,336,tiago-tomas,Tiago Tomas,Carcavelos,Portugal,2002-06-16,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/tiago-tomas/profil/spieler/616344
553875,336,pedro-porro,Pedro Porro,Spain,Spain,1999-09-13,Defender,Right-Back,Right,176,https://www.transfermarkt.co.uk/pedro-porro/profil/spieler/553875
149729,336,joao-mario,Joao Mario,Portugal,Portugal,1993-01-19,Midfield,Central Midfield,Right,179,https://www.transfermarkt.co.uk/joao-mario/profil/spieler/149729
592735,336,gonzalo-plata,Gonzalo Plata,Ecuador,Ecuador,2000-11-01,Attack,Right Winger,Left,178,https://www.transfermarkt.co.uk/gonzalo-plata/profil/spieler/592735
461943,336,daniel-braganca,Daniel Braganca,Fazendas de Almeirim,Portugal,1999-05-27,Midfield,Central Midfield,Left,169,https://www.transfermarkt.co.uk/daniel-braganca/profil/spieler/461943
380409,7179,joao-jaquite,Joao Jaquite,Guinea-Bissau,Guinea-Bissau,1996-02-22,Midfield,Defensive Midfield,Right,172,https://www.transfermarkt.co.uk/joao-jaquite/profil/spieler/380409
510782,2424,rodrigao,Rodrigao,Brazil,Brazil,1995-09-11,Defender,Centre-Back,Right,191,https://www.transfermarkt.co.uk/rodrigao/profil/spieler/510782
269864,982,daniel-guimaraes,Daniel Guimaraes,Brazil,Brazil,1987-04-18,Goalkeeper,,Right,189,https://www.transfermarkt.co.uk/daniel-guimaraes/profil/spieler/269864
183288,985,luke-shaw,Luke Shaw,England,England,1995-07-12,Defender,Left-Back,Left,185,https://www.transfermarkt.co.uk/luke-shaw/profil/spieler/183288
175722,148,eric-dier,Eric Dier,England,England,1994-01-15,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/eric-dier/profil/spieler/175722
562601,7179,souleymane-anne,Souleymane Anne,France,Mauritania,1997-12-05,Attack,Centre-Forward,Left,189,https://www.transfermarkt.co.uk/souleymane-anne/profil/spieler/562601
102427,336,sebastian-coates,Sebastian Coates,Uruguay,Uruguay,1990-10-07,Defender,Centre-Back,Right,196,https://www.transfermarkt.co.uk/sebastian-coates/profil/spieler/102427
249565,1003,youri-tielemans,Youri Tielemans,fr.: Leeuw-Saint-Pierre,Belgium,1997-05-07,Midfield,Central Midfield,Right,176,https://www.transfermarkt.co.uk/youri-tielemans/profil/spieler/249565
314210,29,tom-davies,Tom Davies,England,England,1998-06-30,Midfield,Central Midfield,Right,180,https://www.transfermarkt.co.uk/tom-davies/profil/spieler/314210
204103,543,adama-traore,Adama Traore,Spain,Spain,1996-01-25,Attack,Right Winger,Right,178,https://www.transfermarkt.co.uk/adama-traore/profil/spieler/204103
225693,31,fabinho,Fabinho,São Paulo,Brazil,1993-10-23,Midfield,Defensive Midfield,Right,188,https://www.transfermarkt.co.uk/fabinho/profil/spieler/225693
202886,631,ruben-loftus-cheek,Ruben Loftus Cheek,Lewisham,England,1996-01-23,Midfield,Central Midfield,Right,191,https://www.transfermarkt.co.uk/ruben-loftus-cheek/profil/spieler/202886
324882,405,marvelous-nakamba,Marvelous Nakamba,Zimbabwe,Zimbabwe,1994-01-19,Midfield,Defensive Midfield,Left,177,https://www.transfermarkt.co.uk/marvelous-nakamba/profil/spieler/324882
66333,405,ahmed-elmohamady,Ahmed Elmohamady,Egypt,Egypt,1987-09-09,Defender,Right-Back,Right,182,https://www.transfermarkt.co.uk/ahmed-elmohamady/profil/spieler/66333
396429,2457,diogo-calila,Diogo Calila,Portugal,Portugal,1998-10-10,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/diogo-calila/profil/spieler/396429
112988,11,cedric-soares,Cedric Soares,Germany,Portugal,1991-08-31,Defender,Right-Back,Right,171,https://www.transfermarkt.co.uk/cedric-soares/profil/spieler/112988
46741,11,david-luiz,David Luiz,Brazil,Brazil,1987-04-22,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/david-luiz/profil/spieler/46741
234189,405,trezeguet,Trezeguet,Egypt,Egypt,1994-10-01,Attack,Left Winger,Right,179,https://www.transfermarkt.co.uk/trezeguet/profil/spieler/234189
331726,631,tammy-abraham,Tammy Abraham,Camberwell,England,1997-10-02,Attack,Centre-Forward,Right,190,https://www.transfermarkt.co.uk/tammy-abraham/profil/spieler/331726
53622,281,ilkay-gundogan,Ilkay Gundogan,Germany,Germany,1990-10-24,Midfield,Central Midfield,Right,180,https://www.transfermarkt.co.uk/ilkay-gundogan/profil/spieler/53622
177476,281,nathan-ake,Nathan Ake,Netherlands,Netherlands,1995-02-18,Defender,Centre-Back,Left,180,https://www.transfermarkt.co.uk/nathan-ake/profil/spieler/177476
203853,281,oleksandr-zinchenko,Oleksandr Zinchenko,Ukraine,Ukraine,1996-12-15,Defender,Left-Back,Left,175,https://www.transfermarkt.co.uk/oleksandr-zinchenko/profil/spieler/203853
134425,281,raheem-sterling,Raheem Sterling,Maverley,England,1994-12-08,Attack,Left Winger,Right,170,https://www.transfermarkt.co.uk/raheem-sterling/profil/spieler/134425
182712,281,joao-cancelo,Joao Cancelo,Portugal,Portugal,1994-05-27,Defender,Right-Back,Right,182,https://www.transfermarkt.co.uk/joao-cancelo/profil/spieler/182712
578391,543,rayan-ait-nouri,Rayan Ait Nouri,France,France,2001-06-06,Defender,Left-Back,Left,179,https://www.transfermarkt.co.uk/rayan-ait-nouri/profil/spieler/578391
357565,281,rodri,Rodri,Spain,Spain,1996-06-22,Midfield,Defensive Midfield,Right,191,https://www.transfermarkt.co.uk/rodri/profil/spieler/357565
26399,281,sergio-aguero,Sergio Aguero,Buenos Aires,Argentina,1988-06-02,Attack,Centre-Forward,Right,173,https://www.transfermarkt.co.uk/sergio-aguero/profil/spieler/26399
